pokemonId,pokemonName,ndexId,moveIds,generation
1,bulbasaur,1,"14,15,22,124",5
1,bulbasaur,1,"14,33,36,130",5
1,bulbasaur,1,"14,38,45,133",5
1,bulbasaur,1,"14,70,73,203",5
1,bulbasaur,1,"14,74,75,204",5
1,bulbasaur,1,"14,76,80,174",5
1,bulbasaur,1,"14,77,79,320",5
1,bulbasaur,1,"14,92,113,438",5
1,bulbasaur,1,"14,188,249,345",5
1,bulbasaur,1,"14,219,267,474",5
1,bulbasaur,1,"14,275,497,20",5
1,bulbasaur,1,"15,33,38,275",5
1,bulbasaur,1,"15,36,45,320",5
1,bulbasaur,1,"15,70,74,130",5
1,bulbasaur,1,"15,73,77,174",5
1,bulbasaur,1,"15,75,79,133",5
1,bulbasaur,1,"15,76,203,438",5
1,bulbasaur,1,"15,80,113,204",5
1,bulbasaur,1,"15,188,267,497",5
1,bulbasaur,1,"15,249,437,474",5
1,bulbasaur,1,"22,33,45,174",5
1,bulbasaur,1,"22,36,38,203",5
1,bulbasaur,1,"22,70,75,267",5
1,bulbasaur,1,"22,73,76,130",5
1,bulbasaur,1,"22,74,80,133",5
1,bulbasaur,1,"22,77,92,204",5
1,bulbasaur,1,"22,79,113,275",5
1,bulbasaur,1,"22,104,219,438",5
1,bulbasaur,1,"22,148,320,474",5
1,bulbasaur,1,"22,188,437,520",5
1,bulbasaur,1,"22,345,497,282",5
1,bulbasaur,1,"33,70,76,124",5
1,bulbasaur,1,"33,73,74,438",5
1,bulbasaur,1,"33,75,77,203",5
1,bulbasaur,1,"33,79,80,267",5
1,bulbasaur,1,"33,92,133,188",5
1,bulbasaur,1,"33,104,204,345",5
1,bulbasaur,1,"33,113,249,320",5
1,bulbasaur,1,"36,70,77,133",5
1,bulbasaur,1,"36,73,75,124",5
1,bulbasaur,1,"36,74,76,275",5
1,bulbasaur,1,"36,79,92,174",5
1,bulbasaur,1,"36,80,104,437",5
1,bulbasaur,1,"36,113,213,345",5
1,bulbasaur,1,"36,148,156,438",5
1,bulbasaur,1,"36,164,204,520",5
1,bulbasaur,1,"36,182,267,20",5
1,bulbasaur,1,"38,70,79,204",5
1,bulbasaur,1,"38,73,80,345",5
1,bulbasaur,1,"38,74,77,124",5
1,bulbasaur,1,"38,75,130,174",5
1,bulbasaur,1,"38,76,230,437",5
1,bulbasaur,1,"38,92,267,520",5
1,bulbasaur,1,"38,104,320,20",5
1,bulbasaur,1,"38,164,182,438",5
1,bulbasaur,1,"45,70,80,275",5
1,bulbasaur,1,"45,73,79,437",5
1,bulbasaur,1,"45,74,92,203",5
1,bulbasaur,1,"45,75,188,438",5
1,bulbasaur,1,"45,76,204,474",5
1,bulbasaur,1,"45,77,104,130",5
1,bulbasaur,1,"45,113,124,148",5
1,bulbasaur,1,"45,156,267,282",5
1,bulbasaur,1,"45,164,345,20",5
1,bulbasaur,1,"70,92,230,320",5
1,bulbasaur,1,"70,113,174,474",5
1,bulbasaur,1,"70,148,437,497",5
1,bulbasaur,1,"70,202,345,438",5
1,bulbasaur,1,"73,104,133,230",5
1,bulbasaur,1,"73,148,204,20",5
1,bulbasaur,1,"73,219,249,275",5
1,bulbasaur,1,"73,320,520,282",5
1,bulbasaur,1,"74,79,345,520",5
1,bulbasaur,1,"74,104,174,497",5
1,bulbasaur,1,"74,113,267,437",5
1,bulbasaur,1,"75,80,320,497",5
1,bulbasaur,1,"75,219,437,20",5
1,bulbasaur,1,"75,275,474,520",5
1,bulbasaur,1,"76,133,156,320",5
1,bulbasaur,1,"77,80,207,438",5
1,bulbasaur,1,"77,230,249,267",5
1,bulbasaur,1,"79,104,124,156",5
1,bulbasaur,1,"79,130,148,164",5
1,bulbasaur,1,"79,182,188,203",5
1,bulbasaur,1,"79,213,438,497",5
1,bulbasaur,1,"80,92,124,130",5
1,bulbasaur,1,"80,148,202,203",5
1,bulbasaur,1,"104,113,203,520",5
1,bulbasaur,1,"113,130,133,182",5
1,bulbasaur,1,"124,133,164,203",5
1,bulbasaur,1,"124,174,182,204",5
1,bulbasaur,1,"124,188,202,219",5
1,bulbasaur,1,"124,207,213,230",5
1,bulbasaur,1,"124,216,218,235",5
1,bulbasaur,1,"124,237,241,267",5
1,bulbasaur,1,"124,249,263,388",5
1,bulbasaur,1,"124,275,320,345",5
1,bulbasaur,1,"124,402,412,437",5
1,bulbasaur,1,"124,438,447,474",5
1,bulbasaur,1,"124,496,497,520",5
1,bulbasaur,1,"124,20,173,214",5
1,bulbasaur,1,"130,156,188,230",5
1,bulbasaur,1,"130,202,204,207",5
1,bulbasaur,1,"130,203,213,219",5
1,bulbasaur,1,"130,216,237,437",5
1,bulbasaur,1,"130,218,241,275",5
1,bulbasaur,1,"130,235,249,402",5
1,bulbasaur,1,"130,263,267,320",5
1,bulbasaur,1,"130,345,388,474",5
1,bulbasaur,1,"130,412,438,496",5
1,bulbasaur,1,"130,447,520,20",5
1,bulbasaur,1,"133,148,174,267",5
1,bulbasaur,1,"133,204,213,235",5
1,bulbasaur,1,"133,207,345,402",5
1,bulbasaur,1,"133,216,438,520",5
