pokemonId,pokemonName,ndexId,moveIds,generation
1,bulbasaur,1,"14,22,33,130",8
1,bulbasaur,1,"14,34,36,275",8
1,bulbasaur,1,"14,38,45,267",8
1,bulbasaur,1,"14,73,74,124",8
1,bulbasaur,1,"14,75,77,174",8
1,bulbasaur,1,"22,34,38,174",8
1,bulbasaur,1,"22,36,45,124",8
1,bulbasaur,1,"22,73,80,267",8
1,bulbasaur,1,"22,74,92,275",8
1,bulbasaur,1,"33,34,75,124",8
1,bulbasaur,1,"33,36,73,174",8
1,bulbasaur,1,"33,38,77,275",8
1,bulbasaur,1,"33,74,79,267",8
1,bulbasaur,1,"34,45,73,130",8
1,bulbasaur,1,"34,76,92,267",8
1,bulbasaur,1,"36,38,74,130",8
1,bulbasaur,1,"36,75,113,267",8
1,bulbasaur,1,"38,76,79,124",8
1,bulbasaur,1,"45,74,76,174",8
1,bulbasaur,1,"45,75,79,275",8
1,bulbasaur,1,"73,76,206,275",8
1,bulbasaur,1,"75,76,80,130",8
1,bulbasaur,1,"77,79,92,130",8
1,bulbasaur,1,"77,80,113,124",8
1,bulbasaur,1,"77,133,204,267",8
1,bulbasaur,1,"79,80,133,174",8
1,bulbasaur,1,"80,156,275,520",8
1,bulbasaur,1,"92,113,173,174",8
1,bulbasaur,1,"92,133,206,124",8
1,bulbasaur,1,"113,130,133,156",8
1,bulbasaur,1,"113,164,204,275",8
1,bulbasaur,1,"130,164,173,230",8
1,bulbasaur,1,"130,174,182,202",8
1,bulbasaur,1,"130,188,203,235",8
1,bulbasaur,1,"130,204,206,213",8
1,bulbasaur,1,"130,214,219,267",8
1,bulbasaur,1,"130,241,263,275",8
1,bulbasaur,1,"130,270,311,331",8
1,bulbasaur,1,"130,345,388,402",8
1,bulbasaur,1,"130,412,437,438",8
1,bulbasaur,1,"130,447,474,496",8
1,bulbasaur,1,"130,520,526,580",8
1,bulbasaur,1,"130,803,15,70",8
1,bulbasaur,1,"130,104,124,148",8
1,bulbasaur,1,"133,173,235,275",8
1,bulbasaur,1,"156,164,219,124",8
