pokemonId,pokemonName,ndexId,moveIds,generation
1,bulbasaur,1,"14,15,22,124",6
1,bulbasaur,1,"14,33,36,130",6
1,bulbasaur,1,"14,38,45,133",6
1,bulbasaur,1,"14,70,73,203",6
1,bulbasaur,1,"14,74,75,204",6
1,bulbasaur,1,"14,76,80,174",6
1,bulbasaur,1,"14,77,79,320",6
1,bulbasaur,1,"14,92,113,438",6
1,bulbasaur,1,"14,188,249,345",6
1,bulbasaur,1,"14,219,275,474",6
1,bulbasaur,1,"14,437,497,20",6
1,bulbasaur,1,"15,33,38,275",6
1,bulbasaur,1,"15,36,45,320",6
1,bulbasaur,1,"15,70,74,130",6
1,bulbasaur,1,"15,73,77,174",6
1,bulbasaur,1,"15,75,79,133",6
1,bulbasaur,1,"15,76,203,438",6
1,bulbasaur,1,"15,80,113,204",6
1,bulbasaur,1,"15,188,437,520",6
1,bulbasaur,1,"15,230,249,580",6
1,bulbasaur,1,"15,345,474,497",6
1,bulbasaur,1,"22,33,45,203",6
1,bulbasaur,1,"22,36,38,174",6
1,bulbasaur,1,"22,70,75,275",6
1,bulbasaur,1,"22,73,76,130",6
1,bulbasaur,1,"22,74,80,133",6
1,bulbasaur,1,"22,77,92,204",6
1,bulbasaur,1,"22,79,113,345",6
1,bulbasaur,1,"22,104,219,438",6
1,bulbasaur,1,"22,148,320,474",6
1,bulbasaur,1,"22,188,497,580",6
1,bulbasaur,1,"33,70,76,124",6
1,bulbasaur,1,"33,73,74,438",6
1,bulbasaur,1,"33,75,80,320",6
1,bulbasaur,1,"33,77,113,133",6
1,bulbasaur,1,"33,79,92,174",6
1,bulbasaur,1,"33,104,204,345",6
1,bulbasaur,1,"33,156,474,580",6
1,bulbasaur,1,"36,70,77,345",6
1,bulbasaur,1,"36,73,75,124",6
1,bulbasaur,1,"36,74,76,275",6
1,bulbasaur,1,"36,79,80,203",6
1,bulbasaur,1,"36,92,104,437",6
1,bulbasaur,1,"36,113,148,580",6
1,bulbasaur,1,"36,133,156,204",6
1,bulbasaur,1,"36,164,182,438",6
1,bulbasaur,1,"38,70,79,204",6
1,bulbasaur,1,"38,73,80,345",6
1,bulbasaur,1,"38,74,77,124",6
1,bulbasaur,1,"38,75,130,188",6
1,bulbasaur,1,"38,76,230,437",6
1,bulbasaur,1,"38,92,203,520",6
1,bulbasaur,1,"38,104,249,320",6
1,bulbasaur,1,"38,148,156,438",6
1,bulbasaur,1,"38,164,580,20",6
1,bulbasaur,1,"45,70,80,437",6
1,bulbasaur,1,"45,73,79,275",6
1,bulbasaur,1,"45,74,92,345",6
1,bulbasaur,1,"45,75,77,438",6
1,bulbasaur,1,"45,76,188,204",6
1,bulbasaur,1,"45,104,113,124",6
1,bulbasaur,1,"45,130,148,164",6
1,bulbasaur,1,"45,156,174,230",6
1,bulbasaur,1,"45,182,580,282",6
1,bulbasaur,1,"70,92,133,230",6
